user,pos_item,neg_item
119,89,931
119,511,526
119,210,82
119,64,544
119,1260,276
119,486,276
119,655,526
119,22,526
119,188,258
119,382,105
119,1101,258
119,31,250
119,70,276
119,87,258
119,193,526
119,12,258
119,568,831
119,124,258
119,199,526
119,385,410
119,154,105
119,28,526
119,86,276
119,697,544
119,23,544
119,658,410
119,449,250
119,716,276
119,172,254
119,132,755
119,879,831
119,328,254
119,310,544
119,268,276
119,288,616
119,271,250
119,332,544
119,751,755
119,689,250
119,259,831
119,315,544
119,313,276
119,340,258
119,137,276
119,147,544
119,537,258
119,245,544
119,301,755
119,111,616
119,506,526
119,54,931
119,392,258
119,845,105
119,1197,410
119,83,276
119,1137,276
119,1264,254
119,40,105
119,25,410
119,685,831
119,24,82
119,710,105
167,290,240
167,235,554
167,237,949
167,288,675
167,222,48
167,225,240
167,137,1309
167,831,554
167,126,1308
167,86,1309
167,364,1305
167,381,949
167,603,674
167,216,949
167,8,726
167,655,392
167,735,232
167,1304,232
167,659,184
167,615,674
167,1225,1308
167,404,240
167,521,48
167,96,554
167,318,1307
167,493,719
167,698,392
167,673,232
167,238,184
167,512,726
167,641,48
167,568,554
167,465,726
167,1200,726
167,1310,1308
167,1147,719
167,204,1305
167,83,949
167,1306,392
167,513,674
167,99,726
299,286,237
299,303,19
299,288,895
299,300,118
299,289,1214
299,259,73
299,127,1226
299,251,93
299,181,101
299,150,255
299,137,1227
299,1,240
299,275,582
299,1068,387
299,100,1132
299,475,244
299,847,222
299,276,237
299,297,950
299,515,118
299,24,73
299,129,749
299,50,101
299,14,971
299,7,264
299,408,240
299,285,255
299,248,55
299,13,294
299,1322,222
299,1379,1300
299,111,222
299,151,240
299,298,244
299,25,257
299,274,1227
299,742,73
299,249,257
299,508,1214
299,473,257
299,10,971
299,546,1132
299,278,582
299,20,387
299,597,55
299,12,1226
299,56,1226
299,531,950
299,970,19
299,59,237
299,207,93
299,115,634
299,603,895
299,152,235
299,474,1258
299,28,118
299,652,19
299,1141,634
299,522,1132
299,481,255
299,509,387
299,143,1214
299,432,101
299,478,1047
299,48,93
299,61,1227
299,318,1214
299,811,950
299,529,971
299,588,101
299,238,1132
299,753,971
299,692,235
299,171,1132
299,174,118
299,211,971
299,483,582
299,52,19
299,435,55
299,32,785
299,484,895
299,1507,1132
299,513,895
299,514,728
299,607,237
299,98,1226
299,194,1132
299,642,55
299,645,634
299,153,1132
299,485,244
299,144,244
299,70,1227
299,190,244
299,482,749
299,47,235
299,488,93
299,710,1300
299,270,244
299,1223,240
299,1039,255
299,228,73
299,212,387
299,135,264
299,154,959
299,179,1226
299,114,19
299,602,582
299,208,294
299,480,118
299,197,237
299,168,294
299,182,387
299,191,1214
299,185,895
299,136,93
299,496,294
299,23,387
299,813,222
299,498,255
299,1020,55
299,423,1047
299,45,1227
299,71,240
299,511,118
299,134,950
299,83,237
299,727,950
299,229,73
299,662,582
299,462,255
299,367,1258
299,213,1227
299,615,895
299,169,240
299,479,785
299,26,237
299,461,582
299,239,1132
299,58,1214
299,503,19
299,77,237
299,60,950
299,378,257
299,1506,93
299,97,73
299,1021,728
299,1050,294
299,502,959
299,89,264
299,647,55
299,1006,244
299,1005,950
299,1073,1226
299,175,1226
299,305,971
299,271,118
299,311,255
299,176,73
299,343,222
299,538,101
299,889,582
299,345,749
299,346,55
299,313,1227
299,347,19
299,752,55
299,354,1300
299,733,387
299,283,255
299,936,1227
299,302,1226
299,173,294
299,170,93
299,487,1258
299,965,1047
299,198,55
299,202,1047
299,433,785
299,510,257
299,606,971
299,319,728
299,641,971
299,919,264
299,962,582
299,820,240
299,91,101
299,95,240
299,99,101
299,418,257
299,501,257
299,165,1214
299,543,55
308,288,309
308,319,69
308,313,69
308,259,472
308,321,322
308,678,273
308,294,214
308,58,97
308,641,54
308,1021,1028
308,169,214
308,659,578
308,661,54
308,496,214
308,172,472
308,1,69
308,480,472
308,427,309
308,530,97
308,179,322
308,498,97
308,513,309
308,434,578
308,512,214
308,285,69
308,656,309
308,183,264
308,488,273
308,8,69
308,176,578
308,165,322
308,657,309
308,192,273
308,174,472
308,197,54
308,516,69
308,603,54
308,318,322
308,100,273
308,853,69
308,191,97
308,208,1028
308,521,273
308,487,1028
308,1073,578
308,238,1028
308,45,69
308,582,69
308,483,69
308,48,322
308,654,54
308,863,214
308,56,309
308,510,97
308,185,616
308,129,578
308,848,264
308,276,69
308,404,1028
308,484,309
308,664,69
308,653,322
308,423,264
308,175,273
308,528,214
308,28,69
308,432,214
308,640,322
308,234,97
308,523,273
308,163,309
308,202,1028
308,607,309
308,170,54
308,511,97
308,95,472
308,223,54
308,210,472
308,699,69
308,475,322
308,9,273
308,283,69
308,182,273
308,467,273
308,419,1028
308,12,309
308,127,273
308,673,273
308,135,264
308,70,69
308,92,273
308,81,214
308,23,322
308,493,309
308,634,616
308,201,616
308,709,69
308,98,54
308,64,54
308,19,69
308,237,309
308,50,472
308,486,69
308,96,578
308,32,1028
308,942,97
308,215,97
308,517,69
308,583,322
308,522,322
308,153,578
308,435,322
308,211,69
308,492,214
308,461,69
308,602,69
308,91,214
308,515,54
308,79,322
308,684,54
308,168,472
308,116,1028
308,558,309
308,806,54
308,792,578
308,59,309
308,265,472
308,124,309
308,22,97
308,1121,69
308,505,578
308,134,309
308,209,1028
308,178,322
308,485,214
308,589,472
308,199,97
308,60,309
308,87,214
308,216,69
308,193,472
308,11,97
308,705,1028
308,166,214
308,4,54
308,429,54
308,275,69
308,132,472
308,204,69
308,618,69
308,144,54
308,425,69
308,519,97
308,481,1028
308,180,273
308,203,54
308,89,264
308,99,214
308,463,214
308,632,69
308,24,54
308,156,309
308,531,97
308,770,309
308,693,273
308,469,1028
308,628,273
308,962,69
308,490,1028
308,357,322
308,1286,69
308,154,1028
308,186,578
308,482,1028
308,205,97
308,506,322
308,42,1028
308,133,69
308,455,472
308,642,322
308,1126,97
308,408,214
308,157,273
308,921,69
308,65,214
308,433,1028
308,1515,472
308,233,54
308,479,1028
308,171,578
308,466,322
308,1147,1028
308,856,69
308,965,1028
308,371,69
308,663,69
308,692,69
308,82,264
308,520,97
308,646,97
308,241,273
308,648,69
308,1019,322
308,504,578
308,494,69
308,177,97
308,403,472
308,367,1028
308,499,69
308,514,1028
308,123,616
308,195,578
308,613,69
308,117,472
308,655,97
308,164,97
308,218,273
308,160,273
308,802,54
308,219,616
308,430,1028
308,509,214
308,584,214
308,187,273
308,274,69
308,736,69
308,55,322
308,525,309
308,610,1028
308,732,1028
308,7,264
308,184,616
308,550,616
308,588,214
308,507,54
308,629,1028
308,109,264
308,200,616
308,47,69
308,30,309
308,597,322
308,611,309
308,73,97
308,671,264
308,566,322
308,230,264
308,17,578
308,1456,472
308,447,616
308,746,1028
308,181,472
308,162,214
308,843,472
308,1169,54
308,143,273
308,537,214
308,945,1028
308,198,322
308,742,54
308,811,309
308,1421,1028
308,615,54
308,194,273
308,1404,69
308,477,472
308,71,214
308,436,616
308,633,69
308,649,273
308,152,264
308,959,1028
308,61,69
308,1065,616
308,213,69
308,471,309
308,131,69
308,679,472
308,428,69
308,15,97
308,526,97
308,826,472
308,805,309
308,121,97
308,822,322
308,291,322
308,31,54
308,502,1028
308,1197,69
308,382,1028
308,5,54
308,591,309
308,1006,578
308,739,1028
308,1211,69
308,118,472
308,614,97
308,609,1028
308,235,264
308,686,97
308,147,273
308,741,322
308,708,69
308,141,578
308,365,214
308,196,69
308,473,472
95,137,237
95,24,976
95,25,3
95,275,708
95,181,566
95,683,289
95,151,391
95,286,566
95,473,234
95,742,546
95,117,720
95,815,781
95,274,1227
95,1047,90
95,290,1101
95,111,32
95,121,227
95,405,403
95,597,391
95,15,234
95,127,182
95,510,110
95,68,1222
95,79,566
95,228,227
95,174,234
95,195,391
95,176,665
95,161,237
95,511,542
95,96,391
95,89,976
95,128,715
95,188,200
95,233,1231
95,62,636
95,177,1188
95,241,450
95,385,391
95,229,227
95,82,234
95,265,720
95,232,1222
95,226,546
95,210,720
95,651,289
95,568,1231
95,431,720
95,449,227
95,550,32
95,554,227
95,172,566
95,737,1227
95,209,67
95,462,699
95,153,781
95,1,101
95,257,386
95,7,976
95,183,665
95,472,450
95,144,391
95,50,566
95,515,234
95,14,960
95,98,1229
95,1126,542
95,498,708
95,48,596
95,135,227
95,523,182
95,204,386
95,28,289
95,175,182
95,194,234
95,178,715
95,211,1101
95,64,715
95,509,289
95,491,720
95,448,674
95,58,289
95,185,674
95,432,596
95,65,43
95,168,679
95,520,542
95,716,237
95,655,542
95,215,182
95,95,560
95,73,110
95,191,289
95,202,72
95,69,781
95,239,715
95,971,960
95,8,878
95,357,1229
95,51,720
95,208,586
95,196,1101
95,692,43
95,193,542
95,419,878
95,436,447
95,173,294
95,49,781
95,97,542
95,657,1101
95,483,699
95,496,596
95,443,200
95,588,596
95,52,1227
95,203,1188
95,1018,289
95,140,560
95,198,1222
95,238,878
95,180,1229
95,474,862
95,179,200
95,199,234
95,705,514
95,132,679
95,88,862
95,671,573
95,356,1222
95,968,90
95,207,960
95,507,708
95,402,43
95,392,699
95,660,237
95,423,636
95,393,560
95,381,1227
95,622,560
95,649,182
95,33,566
95,77,237
95,640,715
95,433,3
95,70,1227
95,26,781
95,143,699
95,707,1227
95,650,679
95,63,862
95,142,878
95,451,514
95,139,878
95,779,403
95,627,546
95,623,386
95,389,960
95,1133,101
95,843,72
95,1221,781
95,791,862
95,399,720
95,102,101
95,366,289
95,1217,546
95,219,675
95,1091,450
95,1228,1231
95,739,720
95,463,596
95,591,1101
95,216,781
95,83,237
95,71,596
95,170,1229
95,91,101
38,916,257
38,288,185
38,313,133
38,294,202
38,678,356
38,328,226
38,326,717
38,259,403
38,681,406
38,243,139
38,588,432
38,22,508
38,420,403
38,419,139
38,28,526
38,247,450
38,1016,1034
38,1014,211
38,252,195
38,501,432
38,82,444
38,742,226
38,423,145
38,318,508
38,95,257
38,392,127
38,393,383
38,140,526
38,79,356
38,153,400
38,144,226
38,97,526
38,216,133
38,69,202
38,71,526
38,402,717
38,1,257
38,88,211
38,99,432
38,84,444
38,418,383
38,118,838
38,627,450
38,404,432
38,234,1034
38,451,400
38,162,188
38,218,445
38,1035,257
38,94,139
38,161,838
38,673,445
38,679,450
38,155,133
38,200,188
38,405,1034
38,70,202
38,720,403
38,465,257
38,1033,257
38,1028,400
38,1032,139
38,424,185
38,410,202
38,112,257
38,768,383
38,225,432
38,78,526
38,409,127
38,411,400
102,258,7
102,300,79
102,319,294
102,298,4
102,248,841
102,326,827
102,612,515
102,879,29
102,302,1240
102,689,840
102,322,38
102,286,566
102,332,930
102,307,127
102,245,79
102,1,993
102,625,1076
102,432,501
102,588,596
102,418,768
102,91,99
102,101,181
102,95,993
102,102,1076
102,751,2
102,301,4
102,313,161
102,272,1025
102,748,161
102,650,68
102,117,720
102,187,127
102,11,515
102,172,181
102,435,327
102,89,260
102,50,181
102,96,391
102,510,271
102,183,665
102,56,4
102,195,391
102,176,665
102,144,226
102,174,181
102,947,827
102,222,550
102,431,541
102,511,47
102,823,334
102,118,568
102,55,684
102,273,327
102,228,230
102,210,181
102,636,831
102,385,391
102,530,720
102,265,82
102,233,1228
102,229,230
102,597,127
102,686,684
102,227,450
102,121,82
102,403,231
102,62,831
102,546,4
102,685,1025
102,241,827
102,449,230
102,809,578
102,98,672
102,675,264
102,185,635
102,234,82
102,164,554
102,448,328
102,218,327
102,447,288
102,667,445
102,671,445
102,5,328
102,200,188
102,559,184
102,443,288
102,83,269
102,186,436
102,522,53
102,204,230
102,629,892
102,524,188
102,70,47
102,194,1240
102,168,548
102,208,338
102,72,294
63,258,678
63,268,289
63,302,282
63,286,322
63,321,322
63,333,328
63,262,325
63,269,294
63,288,328
63,306,225
63,948,993
63,748,323
63,301,473
63,259,1138
63,242,596
63,408,225
63,813,289
63,276,325
63,150,1011
63,25,841
63,50,323
63,116,294
63,100,282
63,475,678
63,237,596
63,257,828
63,137,289
63,1,993
63,1007,1011
63,283,1138
63,14,289
63,277,289
63,6,322
63,15,473
63,13,294
63,285,325
63,676,289
63,251,841
63,246,678
63,1067,282
63,713,596
63,255,328
63,1137,225
63,126,322
63,181,323
63,591,325
63,284,993
63,222,678
63,224,1011
63,762,1138
63,109,841
63,1009,328
63,508,289
63,250,323
63,1010,289
63,287,596
63,1012,289
63,741,282
160,9,15
160,408,926
160,100,460
160,137,15
160,952,21
160,124,460
160,628,460
160,1016,825
160,150,864
160,50,21
160,93,832
160,293,15
160,922,832
160,933,15
160,273,21
160,285,460
160,475,15
160,844,109
160,7,825
160,117,21
160,1,230
160,458,460
160,763,926
160,508,15
160,282,460
160,250,230
160,544,15
160,276,460
160,1197,864
160,237,109
160,1142,825
160,129,825
160,118,21
160,1134,15
160,248,864
160,123,832
160,13,832
160,412,926
160,240,230
160,151,864
160,410,109
160,126,460
160,762,926
160,1012,109
160,455,21
160,24,21
160,3,230
160,127,15
160,187,460
160,693,15
160,56,460
160,182,15
160,405,21
160,288,109
160,474,926
160,1019,21
160,719,864
160,589,21
160,461,832
160,11,230
160,55,21
160,168,864
160,514,926
160,201,109
160,462,460
160,157,15
160,59,460
160,497,832
160,79,21
160,32,230
160,483,15
160,195,825
160,447,109
160,463,832
160,1073,825
160,23,460
160,604,926
160,213,15
160,671,109
160,174,21
160,135,230
160,640,460
160,153,864
160,175,825
160,185,825
160,234,15
160,192,460
160,209,926
301,7,89
301,250,21
301,109,235
301,127,273
301,9,239
301,181,743
301,237,1074
301,288,1052
301,24,122
301,1,151
301,150,122
301,222,111
301,258,678
301,294,67
301,100,160
301,742,2
301,455,21
301,410,411
301,15,582
301,240,151
301,515,655
301,282,631
301,117,2
301,1012,239
301,50,231
301,763,3
301,1016,802
301,284,1074
301,123,1052
301,405,273
301,1028,739
301,249,151
301,456,407
301,685,2
301,118,678
301,281,231
301,756,411
301,824,235
301,820,151
301,864,21
301,323,2
301,412,3
301,25,407
301,252,423
301,871,739
301,121,678
301,866,402
301,105,67
301,597,160
301,409,402
301,758,743
301,1013,273
301,831,231
301,1283,411
301,269,122
301,340,276
301,333,160
301,271,21
301,300,655
301,334,53
301,299,631
301,265,2
301,191,157
301,64,53
301,153,239
301,42,235
301,496,402
301,176,678
301,182,273
301,746,411
301,197,1074
301,427,631
301,474,3
301,511,655
301,481,160
301,194,239
301,98,735
301,174,231
301,22,462
301,318,155
301,73,21
301,168,1052
301,651,735
301,357,276
301,193,655
301,604,739
301,514,739
301,144,802
301,205,157
301,429,89
301,419,1052
301,195,678
301,156,582
301,186,407
301,97,655
301,523,53
301,210,743
301,202,402
301,527,462
301,12,160
301,199,157
301,96,89
301,28,735
301,204,235
301,163,239
301,11,655
301,183,89
301,403,231
301,39,53
301,95,151
301,172,743
301,173,655
301,483,155
301,187,273
301,79,678
301,154,67
301,404,151
301,658,582
301,566,157
301,31,735
301,8,122
301,721,1074
301,179,631
301,568,273
301,161,273
301,502,3
301,68,743
301,56,631
301,54,802
301,132,423
301,692,235
301,367,411
301,201,1052
301,218,53
301,69,735
301,519,655
301,418,402
301,77,122
301,673,53
301,180,157
301,660,276
301,216,655
301,693,273
301,606,462
301,159,122
301,47,235
301,164,678
301,228,21
301,426,2
301,521,273
301,71,122
301,230,411
301,4,239
301,425,1074
301,385,407
301,588,423
301,82,423
301,17,53
301,88,735
301,133,155
301,610,739
301,607,276
301,203,462
301,226,802
301,241,273
301,184,1052
301,215,239
301,227,231
301,562,802
301,420,231
301,58,582
301,152,235
301,143,155
301,66,1074
301,684,273
301,81,407
301,732,739
301,702,1074
301,465,655
301,636,678
301,196,1074
301,233,743
301,686,160
301,710,411
301,443,160
301,431,21
301,501,276
301,145,235
301,550,111
290,323,450
290,243,139
290,228,227
290,271,62
290,229,227
290,230,449
290,50,450
290,993,151
290,71,473
290,69,239
290,204,449
290,181,450
290,520,683
290,699,91
290,133,180
290,523,239
290,318,650
290,205,180
290,498,403
290,732,436
290,193,1091
290,144,742
290,435,239
290,483,180
290,174,1013
290,515,218
290,99,91
290,82,62
290,22,683
290,89,546
290,176,227
290,132,1091
290,164,449
290,651,650
290,64,239
290,183,436
290,162,683
290,357,650
290,172,450
290,596,473
290,496,91
290,484,449
290,474,167
290,622,473
290,168,151
290,28,742
290,211,683
290,98,218
290,191,180
290,419,139
290,161,403
290,143,139
290,418,1091
290,196,239
290,692,180
290,1,151
290,136,239
290,566,546
290,434,62
290,402,650
290,423,227
290,234,473
290,235,403
290,15,683
290,135,62
290,527,650
290,202,167
290,432,91
290,95,151
290,429,742
290,588,91
290,568,1013
290,629,436
290,210,450
290,385,546
290,141,742
290,117,1013
290,465,1091
290,199,180
290,158,151
290,97,403
290,31,546
290,378,139
290,393,139
290,216,239
290,755,1013
290,54,742
290,208,167
290,125,180
290,121,62
290,153,239
290,404,473
290,265,227
290,472,450
290,49,436
290,109,436
290,1285,239
290,102,151
290,809,546
290,720,403
290,21,1013
181,288,332
181,319,13
181,333,334
181,328,744
181,300,245
181,270,678
181,289,1328
181,690,245
181,682,260
181,875,146
181,258,870
181,327,273
181,937,882
181,458,1117
181,1,243
181,220,873
181,628,741
181,676,305
181,1164,301
181,819,1051
181,846,286
181,508,14
181,742,359
181,121,301
181,9,334
181,25,766
181,275,149
181,274,268
181,834,885
181,111,1322
181,282,325
181,125,866
181,845,242
181,15,873
181,100,1017
181,596,457
181,405,292
181,222,1322
181,237,1296
181,476,756
181,591,766
181,291,117
181,7,324
181,225,1321
276,258,930
276,300,977
276,294,1079
276,328,397
276,323,779
276,322,809
276,288,1157
276,358,595
276,324,1273
276,678,930
276,325,974
276,260,931
276,919,406
276,508,697
276,298,771
276,408,624
276,181,450
276,273,595
276,7,1273
276,628,43
276,546,1213
276,127,696
276,117,720
276,1,391
276,151,1239
276,284,1213
276,547,120
276,276,794
276,100,1253
276,249,1413
276,591,769
276,257,1031
276,123,406
276,471,1042
276,147,1239
276,246,794
276,410,540
276,25,456
276,109,728
276,293,696
276,240,120
276,455,391
276,1016,388
276,235,254
276,742,571
276,475,375
276,237,794
276,250,399
276,685,62
276,1010,759
276,823,1145
276,845,34
276,411,388
276,473,624
276,290,1140
276,225,624
276,458,974
276,125,803
276,1129,803
276,121,62
276,840,774
276,148,43
276,150,759
276,3,796
276,108,783
276,118,554
276,252,554
276,825,84
276,405,779
276,1028,739
276,993,728
276,281,1274
276,1245,807
276,472,771
276,1013,1407
276,597,391
276,122,1140
276,21,769
276,763,456
276,214,1140
276,192,595
276,180,561
276,1006,930
276,175,561
276,47,1481
276,27,571
276,12,977
276,582,809
276,469,1481
276,135,449
276,64,930
276,28,1090
276,160,696
276,65,697
276,806,1253
276,23,1042
276,22,697
276,523,1407
276,318,43
276,11,375
276,461,809
276,357,807
276,558,697
276,57,743
276,387,803
276,197,120
276,97,1145
276,182,697
276,157,1090
276,1141,407
276,223,1145
276,531,759
276,70,794
276,772,774
276,470,62
276,939,974
276,1194,977
276,693,1407
276,732,728
276,647,1042
276,423,104
276,193,974
276,429,930
276,39,397
276,69,974
276,392,375
276,54,930
276,51,720
276,1220,807
276,425,1481
276,86,796
276,81,407
276,356,1213
276,1267,809
276,179,373
276,187,561
276,526,449
276,215,1079
276,46,1253
276,58,759
276,569,561
276,291,974
276,549,399
276,658,120
276,715,120
276,239,120
276,735,1090
276,382,575
276,317,759
276,655,450
276,365,743
276,1482,669
276,380,769
276,402,720
276,583,774
276,1232,816
276,76,696
276,1135,375
276,56,977
276,42,871
276,8,104
276,168,1413
276,789,540
276,4,728
276,367,783
276,153,34
276,204,449
276,209,575
276,786,794
276,959,1481
276,154,739
276,73,1239
276,564,669
276,854,590
276,746,931
276,1118,871
276,428,104
276,40,595
276,202,1079
276,721,796
276,85,120
276,17,809
276,158,388
276,692,43
276,433,456
276,274,794
276,88,794
276,72,1079
276,67,571
